relationship_name	count
relationship_name: contains; entity_name: bulk_ore_slurry; entity_description: A bulk mixture of finely ground rock and water (slurry).	1
relationship_name: contains; entity_name: bullion-0; entity_description: Bullion refers to gold or silver in the form of bars or ingots, typically used as investment or currency.	1
relationship_name: contains; entity_name: bullion bank / investor client / warrant holder; entity_description: Entity that ultimately receives the gold or its warrant (mine operator, bullion bank, or investor).	1
relationship_name: contains; entity_name: bullion bank/streaming company/offtake partner; entity_description: Actor class providing financing and purchasing doré for transfer to refinery (Phase 3-4 transition).	1
relationship_name: contains; entity_name: bullion bank / streaming company / offtake partner; entity_description: Entities facilitating gold transactions and off-takes.	1
relationship_name: contains; entity_name: bullion bank vault operator; entity_description: Actor managing physical custody of gold bullion in vaults.	1
relationship_name: contains; entity_name: bullion bank vault operator / lbma vault provider; entity_description: Independent third-party vault operator (e.g., HSBC Vault, JPMorgan Chase Vault, Brinks).	1
relationship_name: contains; entity_name: bureau veritas; entity_description: Accredited test laboratory for lighter certification	1
relationship_name: contains; entity_name: bureau veritas; entity_description: Certification lab for lighter testing	1
relationship_name: contains; entity_name: bureau veritas; entity_description: Testing laboratory for compliance assessments.	1
relationship_name: contains; entity_name: burkina faso economy; entity_description: National economy of Burkina Faso, used to compare carbon intensity under different shea scenarios.	1
relationship_name: contains; entity_name: burkina faso; entity_description: A country in West Africa.	1
relationship_name: contains; entity_name: burkina faso; entity_description: A landlocked country in West Africa.	1
relationship_name: contains; entity_name: burkina faso; entity_description: A landlocked country in West Africa known for shea butter production.	1
relationship_name: contains; entity_name: burkina faso; entity_description: A West African country where the local partner has been active since 2007.	1
relationship_name: contains; entity_name: burkina faso; entity_description: Country in West Africa	1
relationship_name: contains; entity_name: burkina faso; entity_description: Country in West Africa.	1
relationship_name: contains; entity_name: burkina faso; entity_description: Country represented by Shea Women's Cooperatives	1
relationship_name: contains; entity_name: burkina_faso; entity_description: Country where SeriousShea Senegal has been active	1
relationship_name: contains; entity_name: burkina faso; entity_description: West African country, shea production zone	1
relationship_name: contains; entity_name: burkina faso; entity_description: West African country with significant shea production and environmental concerns.	1
relationship_name: contains; entity_name: burkina faso shea sector workers; entity_description: Total employed in the shea sector in Burkina Faso.	1
relationship_name: contains; entity_name: burning biomass; entity_description: Biomass burning emissions; quantifiability: High	1
relationship_name: contains; entity_name: burutu lga; entity_description: Location: Burutu LGA	1
relationship_name: contains; entity_name: business models and value chains; entity_description: Innovative business models to enable fair value capture for primary producers.	1
relationship_name: contains; entity_name: business models value capture; entity_description: Innovative business frameworks designed to fairly capture economic value at various stages of production.	1
relationship_name: contains; entity_name: butane; entity_description: Pressurized fuel in lighters, 4g per unit	1
relationship_name: contains; entity_name: butane; entity_description: The fuel vented from discarded lighters, contributing to greenhouse gas emissions.	1
relationship_name: contains; entity_name: butane gas; entity_description: Fuel used in disposable lighters.	1
relationship_name: contains; entity_name: butane/lpg; entity_description: Subsurface reservoir resource used as fuel for lighters	1
